ID            : 5944
TypeExp       : DISNEU
TypeTheo      : SIG
TypeCurrent   : CCWM
A1            : 56
A2            : 0
Z1            : 26
Z2            : 0
KinVar        : [X, Q2, Y ]

X	Q2	Y	data	theory	totError	totErrorUncor	chi2Naive	chi2Corr
0.450	38.622	0.150	0.45690	0.41436	0.09297	0.09297	0.20938	0.20938
0.450	64.370	0.250	0.27590	0.30273	0.06225	0.06225	0.18582	0.18582
0.450	90.118	0.350	0.18660	0.21952	0.04791	0.04791	0.47220	0.47220
0.450	115.866	0.450	0.11980	0.15464	0.04138	0.04138	0.70902	0.70902
0.450	141.614	0.550	0.12490	0.10401	0.06549	0.06549	0.10172	0.10172
0.450	167.363	0.650	0.07744	0.06546	0.06067	0.06067	0.03902	0.03902
0.450	193.111	0.750	0.06678	0.03761	0.04330	0.04330	0.45394	0.45394
0.550	23.602	0.075	0.12460	0.28306	0.05906	0.05906	7.19852	7.19852
0.550	47.205	0.150	0.20510	0.20965	0.05016	0.05016	0.00822	0.00822
0.550	78.675	0.250	0.15050	0.14911	0.04284	0.04284	0.00105	0.00105
0.550	110.145	0.350	0.14760	0.10590	0.05488	0.05488	0.57727	0.57727
0.550	141.614	0.450	0.05553	0.07305	0.02459	0.02459	0.50747	0.50747
0.550	173.084	0.550	0.06763	0.04785	0.07215	0.07215	0.07512	0.07512
0.550	204.554	0.650	0.05375	0.02894	0.04682	0.04682	0.28089	0.28089
0.650	27.894	0.075	0.05948	0.12374	0.04327	0.04327	2.20525	2.20525
0.650	55.788	0.150	0.05214	0.08770	0.02193	0.02193	2.62924	2.62924
0.650	92.979	0.250	0.07763	0.06065	0.03812	0.03812	0.19841	0.19841
0.650	130.171	0.350	0.06486	0.04226	0.03419	0.03419	0.43681	0.43681
0.650	167.363	0.450	0.02490	0.02866	0.01687	0.01687	0.04981	0.04981
0.650	204.554	0.550	0.03728	0.01844	0.03606	0.03606	0.27311	0.27311
0.015	4.320	0.450	1.77700	1.23953	0.37180	0.37180	2.08974	2.08974
0.015	5.280	0.550	1.68900	1.13670	0.35540	0.35540	2.41500	2.41500
0.015	6.240	0.650	1.57700	1.03792	0.33310	0.33310	2.61914	2.61914
0.015	7.200	0.750	1.15800	0.94982	0.31690	0.31690	0.43155	0.43155
0.015	8.160	0.850	1.13400	0.87634	0.23840	0.23840	1.16814	1.16814
0.015	8.976	0.935	1.75400	0.82821	0.53510	0.53510	2.99334	2.99334
0.045	4.305	0.150	1.59800	1.69699	0.30840	0.30840	0.10304	0.10304
0.045	7.176	0.250	1.83100	1.57622	0.34950	0.34950	0.53142	0.53142
0.045	10.046	0.350	0.98490	1.42057	0.29950	0.29950	2.11607	2.11607
0.045	12.916	0.450	1.95100	1.26399	0.41330	0.41330	2.76312	2.76312
0.045	15.787	0.550	1.66700	1.11994	0.37190	0.37190	2.16379	2.16379
0.045	18.657	0.650	1.30700	0.99524	0.31710	0.31710	0.96661	0.96661
0.045	21.527	0.750	0.82900	0.89384	0.24060	0.24060	0.07263	0.07263
0.045	24.397	0.850	1.02100	0.81823	0.30230	0.30230	0.44993	0.44993
0.045	26.837	0.935	1.34800	0.77548	0.66430	0.66430	0.74276	0.74276
0.080	7.654	0.150	1.97800	1.71037	0.32950	0.32950	0.65973	0.65973
0.080	12.757	0.250	1.74200	1.50991	0.31890	0.31890	0.52966	0.52966
0.080	17.860	0.350	1.10000	1.30598	0.22930	0.22930	0.80693	0.80693
0.080	22.962	0.450	1.16600	1.11888	0.24400	0.24400	0.03729	0.03729
0.080	28.065	0.550	1.15000	0.95661	0.27330	0.27330	0.50071	0.50071
0.080	33.168	0.650	0.99820	0.82049	0.29730	0.29730	0.35731	0.35731
0.080	38.270	0.750	0.97720	0.71425	0.23890	0.23890	1.21150	1.21150
0.080	43.373	0.850	0.57920	0.63824	0.17230	0.17230	0.11741	0.11741
0.080	47.710	0.935	1.37000	0.59788	0.66420	0.66420	1.35137	1.35137
0.125	5.980	0.075	1.42200	1.76483	0.32000	0.32000	1.14775	1.14775
0.125	11.960	0.150	1.27900	1.58856	0.21780	0.21780	2.02013	2.02013
0.125	19.933	0.250	1.33800	1.34091	0.23870	0.23870	0.00015	0.00015
0.125	27.905	0.350	1.04900	1.11459	0.21910	0.21910	0.08960	0.08960
0.125	35.879	0.450	0.83230	0.91723	0.17760	0.17760	0.22871	0.22871
0.125	43.852	0.550	0.52200	0.75073	0.14500	0.14500	2.48831	2.48831
0.125	51.825	0.650	0.98330	0.61565	0.29810	0.29810	1.52107	1.52107
0.125	59.797	0.750	0.37680	0.51202	0.13910	0.13910	0.94501	0.94501
0.125	67.770	0.850	0.69920	0.43980	0.20180	0.20180	1.65228	1.65228
0.125	74.548	0.935	0.91860	0.40296	0.44550	0.44550	1.33967	1.33967
0.175	8.372	0.075	1.59700	1.60905	0.37640	0.37640	0.00103	0.00103
0.175	16.743	0.150	1.30200	1.39377	0.23090	0.23090	0.15796	0.15796
0.175	27.905	0.250	0.88200	1.13451	0.19340	0.19340	1.70463	1.70463
0.175	39.068	0.350	1.00100	0.91126	0.22150	0.22150	0.16413	0.16413
0.175	50.230	0.450	0.64410	0.72232	0.17990	0.17990	0.18906	0.18906
0.175	61.392	0.550	0.54840	0.56609	0.16920	0.16920	0.01094	0.01094
0.175	72.554	0.650	0.40530	0.44136	0.16820	0.16820	0.04595	0.04595
0.175	83.716	0.750	0.16340	0.34713	0.07419	0.07419	6.13273	6.13273
0.175	94.879	0.850	0.28770	0.28262	0.13020	0.13020	0.00153	0.00153
0.225	10.764	0.075	0.58850	1.40801	0.23060	0.23060	12.62952	12.62952
0.225	21.527	0.150	1.26400	1.18438	0.22880	0.22880	0.12109	0.12109
0.225	35.879	0.250	0.84380	0.93746	0.22420	0.22420	0.17451	0.17451
0.225	50.230	0.350	0.51160	0.73260	0.13030	0.13030	2.87669	2.87669
0.225	64.581	0.450	0.45730	0.56274	0.14490	0.14490	0.52951	0.52951
0.225	78.933	0.550	0.18620	0.42428	0.08801	0.08801	7.31752	7.31752
0.225	93.284	0.650	0.25080	0.31499	0.12070	0.12070	0.28286	0.28286
0.225	107.635	0.750	0.27490	0.23336	0.13520	0.13520	0.09440	0.09440
0.225	121.987	0.850	0.34140	0.17822	0.22090	0.22090	0.54571	0.54571
0.275	4.473	0.025	0.92830	1.38659	0.50550	0.50550	0.82192	0.82192
0.275	13.155	0.075	1.68100	1.19364	0.50350	0.50350	0.93690	0.93690
0.275	26.311	0.150	0.77820	0.98033	0.20320	0.20320	0.98953	0.98953
0.275	43.852	0.250	0.77150	0.75846	0.20750	0.20750	0.00395	0.00395
0.275	61.392	0.350	0.70180	0.57961	0.21670	0.21670	0.31795	0.31795
0.275	78.933	0.450	0.56780	0.43371	0.18090	0.18090	0.54945	0.54945
0.275	96.473	0.550	0.23250	0.31614	0.12390	0.12390	0.45569	0.45569
0.275	114.014	0.650	0.22550	0.22423	0.09860	0.09860	0.00017	0.00017
0.275	131.554	0.750	0.25490	0.15620	0.16090	0.16090	0.37627	0.37627
0.275	149.095	0.850	0.18200	0.11075	0.16740	0.16740	0.18115	0.18115
0.350	16.743	0.075	0.76760	0.88243	0.18200	0.18200	0.39806	0.39806
0.350	33.487	0.150	0.52670	0.70317	0.10150	0.10150	3.02281	3.02281
0.350	55.811	0.250	0.44240	0.52917	0.09365	0.09365	0.85843	0.85843
0.350	78.135	0.350	0.40210	0.39382	0.09750	0.09750	0.00721	0.00721
0.350	100.460	0.450	0.39540	0.28568	0.12680	0.12680	0.74879	0.74879
0.350	122.784	0.550	0.22090	0.19982	0.07231	0.07231	0.08501	0.08501
0.350	145.109	0.650	0.19180	0.13352	0.06769	0.06769	0.74130	0.74130
0.350	167.433	0.750	0.02509	0.08502	0.02879	0.02879	4.33348	4.33348
0.350	189.757	0.850	0.02346	0.05306	0.02516	0.02516	1.38446	1.38446
0.450	21.527	0.075	0.63670	0.53068	0.19520	0.19520	0.29500	0.29500
0.450	43.054	0.150	0.27550	0.40807	0.06792	0.06792	3.80986	3.80986
0.450	71.757	0.250	0.21220	0.29807	0.06077	0.06077	1.99663	1.99663
0.450	100.460	0.350	0.14550	0.21605	0.05444	0.05444	1.67930	1.67930
0.450	129.163	0.450	0.16290	0.15212	0.06582	0.06582	0.02682	0.02682
0.450	157.865	0.550	0.13920	0.10227	0.09664	0.09664	0.14607	0.14607
0.450	186.568	0.650	0.10720	0.06433	0.05710	0.05710	0.56372	0.56372
0.450	215.271	0.750	0.05483	0.03695	0.08126	0.08126	0.04840	0.04840
0.550	26.311	0.075	0.24370	0.27708	0.08593	0.08593	0.15086	0.15086
0.550	52.622	0.150	0.15230	0.20547	0.05339	0.05339	0.99190	0.99190
0.550	87.703	0.250	0.09707	0.14617	0.04648	0.04648	1.11610	1.11610
0.550	122.784	0.350	0.06218	0.10379	0.04399	0.04399	0.89452	0.89452
0.550	157.865	0.450	0.05980	0.07155	0.04038	0.04038	0.08471	0.08471
0.550	192.947	0.550	0.02259	0.04685	0.01986	0.01986	1.49232	1.49232
0.550	228.028	0.650	0.10350	0.02832	0.11160	0.11160	0.45386	0.45386
0.550	263.109	0.750	0.05688	0.01511	0.07021	0.07021	0.35398	0.35398
0.650	31.095	0.075	0.21630	0.12022	0.20890	0.20890	0.21155	0.21155
0.650	62.189	0.150	0.08931	0.08546	0.04525	0.04525	0.00723	0.00723
0.650	103.649	0.250	0.04485	0.05916	0.02298	0.02298	0.38767	0.38767
0.650	145.109	0.350	0.03509	0.04122	0.02655	0.02655	0.05334	0.05334
0.650	228.028	0.550	0.13360	0.01796	0.17520	0.17520	0.43563	0.43563
